ID,=,52023020
EMPLOYEE,=,Addie
EMPLOYEE,=,Calix
EMPLOYEE,=,Cait
ID,=,65900001
ID,=,98453428
ID,=,8401555
SALARY,=,9614313
SALARY,=,80800382
SALARY,=,9347997
SALARY,=,15351156
SALARY,=,18845213
SALARY,=,14824417
EMPLOYEE,=,Balthazar
ID,=,29383184
ID,=,22903006
ID,=,79610356
SALARY,=,64516439
SALARY,=,49308011
EMPLOYEE,=,Cable
SALARY,=,47044252
ID,=,99765664
ID,=,87553434
SALARY,=,2970865
EMPLOYEE,=,Baby
EMPLOYEE,=,Caldwell
SALARY,=,34486636
SALARY,=,45129372
SALARY,=,87396888
SALARY,=,4773405
EMPLOYEE,=,Badu
EMPLOYEE,=,Cala
ID,=,12899533
EMPLOYEE,=,Barak
ID,=,24057301
EMPLOYEE,=,Bandit
EMPLOYEE,=,Alayja
SALARY,=,62247466
ID,=,28554096
EMPLOYEE,=,Cagney
SALARY,=,21021159
SALARY,=,67208208
EMPLOYEE,=,Cahya
SALARY,=,58304005
ID,=,92478705
ID,=,68283911
SALARY,=,17040862
SALARY,=,1433727
EMPLOYEE,=,Caitlin
SALARY,=,41258969
SALARY,=,20423645
ID,=,15058
EMPLOYEE,=,Caliana
EMPLOYEE,=,Balint
SALARY,=,27264966
SALARY,=,57329718
SALARY,=,92301905
SALARY,=,63696434
EMPLOYEE,=,Adair
ID,=,47234328
ID,=,20775849
EMPLOYEE,=,Bao
EMPLOYEE,=,Baina
EMPLOYEE,=,Bambina
ID,=,93334191
EMPLOYEE,=,Ailani
EMPLOYEE,=,Caden
EMPLOYEE,=,Bahari
EMPLOYEE,=,Adalynn
SALARY,=,31777770
EMPLOYEE,=,Adelyn
SALARY,=,55823082
EMPLOYEE,=,Aderes
SALARY,=,31927411
ID,=,28234215
EMPLOYEE,=,Bahadur
EMPLOYEE,=,Baback
ID,=,90433487
SALARY,=,63305223
SALARY,=,39926126
ID,=,42453793
SALARY,=,92314520
SALARY,=,93674077
EMPLOYEE,=,Akela
SALARY,=,31516768
SALARY,=,18139854
SALARY,=,3032656
ID,=,43085492
ID,=,55113512
ID,=,96643760
EMPLOYEE,=,Adler
ID,=,986727
EMPLOYEE,=,Adaya
ID,=,88497243
ID,=,60511926
ID,=,84372106
ID,=,99796639
ID,=,23157054
SALARY,=,54074999
ID,=,69672963
ID,=,73962861
EMPLOYEE,=,Adalira
ID,=,87634384
EMPLOYEE,=,Ahava
SALARY,=,15142840
ID,=,81029019
ID,=,45050081
ID,=,97529652
EMPLOYEE,=,Aerilyn
EMPLOYEE,=,Cady
EMPLOYEE,=,Caitlin
ID,=,76568432
EMPLOYEE,=,Abrianna
ID,=,8085809
ID,=,11595375
EMPLOYEE,=,Bansi
EMPLOYEE,=,Abrianna
ID,=,51902847
SALARY,=,92185632
SALARY,=,66783418
ID,=,29557348
EMPLOYEE,=,Baines
ID,=,10235497
EMPLOYEE,=,Babette
EMPLOYEE,=,Adele
ID,=,91457713
SALARY,=,47042544
SALARY,=,43431974
EMPLOYEE,=,Caius
ID,=,8874565
SALARY,=,20114291
SALARY,=,60428680
EMPLOYEE,=,Calla
EMPLOYEE,=,Admetus
EMPLOYEE,=,Calandra
ID,=,95105025
ID,=,26312046
ID,=,79270137
ID,=,13427466
EMPLOYEE,=,Aidric
SALARY,=,62236733
EMPLOYEE,=,Addy
ID,=,47508675
SALARY,=,4158548
SALARY,=,77268566
ID,=,8256059
ID,=,25622852
SALARY,=,44089904
EMPLOYEE,=,Acelynn
EMPLOYEE,=,Calanthe
ID,=,20782399
SALARY,=,36315551
SALARY,=,47435502
SALARY,=,28002712
EMPLOYEE,=,Cais
SALARY,=,45008679
EMPLOYEE,=,Cailyn
ID,=,19136741
EMPLOYEE,=,Achilles
SALARY,=,29046818
ID,=,72848189
SALARY,=,36748256
SALARY,=,920338
EMPLOYEE,=,Alain
SALARY,=,32179694
SALARY,=,4036982
ID,=,29716927
ID,=,65541628
ID,=,80810414
SALARY,=,2838441
EMPLOYEE,=,Adalira
ID,=,41125942
EMPLOYEE,=,Adalira
SALARY,=,39693704
ID,=,87263007
EMPLOYEE,=,Caesar
SALARY,=,78441048
EMPLOYEE,=,Cady
ID,=,73389881
ID,=,83501436
EMPLOYEE,=,Balthazar
EMPLOYEE,=,Bao
ID,=,42067350
EMPLOYEE,=,Cadelaria
ID,=,88322933
EMPLOYEE,=,Baines
EMPLOYEE,=,Adymn
ID,=,43144911
EMPLOYEE,=,Callias
ID,=,17953526
EMPLOYEE,=,Adria
ID,=,81081649
ID,=,47175897
EMPLOYEE,=,Cali
ID,=,44042159
ID,=,69968572
EMPLOYEE,=,Callen
ID,=,86351187
EMPLOYEE,=,Alannis
EMPLOYEE,=,Aila
SALARY,=,93574459
EMPLOYEE,=,Caerwyn
ID,=,73831527
EMPLOYEE,=,Barakat
ID,=,40229677
EMPLOYEE,=,Bambina
ID,=,20401126
ID,=,46867807
EMPLOYEE,=,Baback
ID,=,54455148
EMPLOYEE,=,Adelle
ID,=,99399530
EMPLOYEE,=,Adrina
EMPLOYEE,=,Adabella
EMPLOYEE,=,Bardia
EMPLOYEE,=,Aikaterini
ID,=,24036946
EMPLOYEE,=,Caden
EMPLOYEE,=,Agoyoanye
ID,=,82163077
ID,=,53578057
ID,=,97882172
EMPLOYEE,=,Baden
ID,=,42540444
EMPLOYEE,=,Cai
SALARY,=,32638773
SALARY,=,28870114
EMPLOYEE,=,Addie
SALARY,=,70483377
ID,=,41639496
SALARY,=,12036413
ID,=,86669769
ID,=,50695126
ID,=,11915561
SALARY,=,58408630
SALARY,=,53355923
SALARY,=,65832192
ID,=,34939677
SALARY,=,88309894
ID,=,34010222
ID,=,25061075
EMPLOYEE,=,Adina
EMPLOYEE,=,Aj
EMPLOYEE,=,Adaya
ID,=,10486460
ID,=,24827950
EMPLOYEE,=,Baara
SALARY,=,65303033
EMPLOYEE,=,Alannis
SALARY,=,88739222
SALARY,=,23212066
EMPLOYEE,=,Badu
SALARY,=,42409588
EMPLOYEE,=,Cailyn
ID,=,49318186
ID,=,48245322
ID,=,52243241
ID,=,72196206
SALARY,=,91875358
SALARY,=,7647860
SALARY,=,71731686
SALARY,=,5707892
ID,=,46364044
ID,=,63654431
ID,=,18191430
ID,=,84167177
EMPLOYEE,=,Adalyn
EMPLOYEE,=,Adele
SALARY,=,92556704
EMPLOYEE,=,Calandra
ID,=,16028488
ID,=,15301655
EMPLOYEE,=,Balthazar
ID,=,19117446
EMPLOYEE,=,Adrianne
SALARY,=,85149247
EMPLOYEE,=,Ballari
SALARY,=,50931320
ID,=,23201878
SALARY,=,41294259
ID,=,65432382
ID,=,50931010
ID,=,8679056
SALARY,=,33650928
EMPLOYEE,=,Adelle
EMPLOYEE,=,Calista
ID,=,98924498
EMPLOYEE,=,Adele
EMPLOYEE,=,Barclay
ID,=,73145868
EMPLOYEE,=,Balint
SALARY,=,16445824
SALARY,=,75270457
ID,=,65219804
EMPLOYEE,=,Bade
ID,=,38551595
EMPLOYEE,=,Cal
ID,=,4308241
ID,=,63813101
ID,=,83052638
EMPLOYEE,=,Caitlyn
ID,=,54162727
EMPLOYEE,=,Agustina
ID,=,4323052
EMPLOYEE,=,Abrianna
SALARY,=,22550482
ID,=,13647135
ID,=,63023542
EMPLOYEE,=,Agustina
ID,=,22628557
ID,=,84661064
ID,=,51191311
ID,=,90768397
ID,=,10614891
SALARY,=,6005373
ID,=,86443997
EMPLOYEE,=,Aderes
EMPLOYEE,=,Aeryn
EMPLOYEE,=,Alannis
ID,=,66413119
EMPLOYEE,=,Balthazar
EMPLOYEE,=,Albion
SALARY,=,99361628
ID,=,25048253
EMPLOYEE,=,Calida
SALARY,=,70818111
SALARY,=,95549828
SALARY,=,74444484
EMPLOYEE,=,Cairo
ID,=,28559022
EMPLOYEE,=,Calanthe
SALARY,=,23411129
ID,=,76370402
EMPLOYEE,=,Caelan
EMPLOYEE,=,Adalyn
SALARY,=,20554401
SALARY,=,95718513
ID,=,19844720
EMPLOYEE,=,Balthazar
SALARY,=,42679307
ID,=,362700
EMPLOYEE,=,Cady
ID,=,28352231
SALARY,=,72617704
EMPLOYEE,=,Calantha
EMPLOYEE,=,Baird
EMPLOYEE,=,Admetus
SALARY,=,530107
ID,=,68399045
SALARY,=,85141770
SALARY,=,60022097
SALARY,=,79850085
ID,=,49673638
EMPLOYEE,=,Calgary
EMPLOYEE,=,Cadewyn
EMPLOYEE,=,Cadewyn
SALARY,=,92821689
EMPLOYEE,=,Aisling
EMPLOYEE,=,Adoniah
ID,=,11349372
SALARY,=,62867198
EMPLOYEE,=,Balthazar
SALARY,=,32715085
EMPLOYEE,=,Alaric
SALARY,=,37405630
EMPLOYEE,=,Aerilyn
SALARY,=,94043189
EMPLOYEE,=,Barbra
EMPLOYEE,=,Baba
ID,=,54788179
SALARY,=,89707290
ID,=,35594002
SALARY,=,74712363
EMPLOYEE,=,Baina
SALARY,=,17265721
SALARY,=,95133666
SALARY,=,89013310
EMPLOYEE,=,Bardia
EMPLOYEE,=,Balint
ID,=,28359677
SALARY,=,63764271
EMPLOYEE,=,Cairbre
ID,=,32144790
EMPLOYEE,=,Ballard
EMPLOYEE,=,Baha
EMPLOYEE,=,Cala
EMPLOYEE,=,Airlie
ID,=,13022572
ID,=,5185919
ID,=,49842068
EMPLOYEE,=,Baback
SALARY,=,57665139
SALARY,=,29270948
ID,=,71480274
SALARY,=,75819340
EMPLOYEE,=,Baldwin
SALARY,=,20334667
SALARY,=,38946931
EMPLOYEE,=,Cailyn
ID,=,57473987
EMPLOYEE,=,Baki
SALARY,=,24367950
SALARY,=,97646363
EMPLOYEE,=,Barak
SALARY,=,40837949
ID,=,48305470
